572	0.04147
573	0.040684
574	0.039925
575	0.039217
576	0.038538
577	0.037923
578	0.037346
579	0.036808
580	0.036305
581	0.03584
582	0.035407
583	0.035004
584	0.034628
585	0.034292
586	0.033955
587	0.033643
588	0.033365
589	0.033111
590	0.032876
591	0.032675
592	0.032477
593	0.032309
594	0.032158
595	0.032038
596	0.031904
597	0.031786
598	0.031671
599	0.03154
600	0.031415
601	0.031264
602	0.031101
603	0.03092
604	0.030697
605	0.030471
606	0.030209
607	0.029915
608	0.029605
609	0.029285
610	0.028962
611	0.028637
612	0.028311
613	0.027977
614	0.027654
615	0.027337
616	0.027047
617	0.026773
618	0.026516
619	0.026292
620	0.0261
621	0.025928
622	0.025789
623	0.025668
624	0.025565
625	0.02549
626	0.025437
627	0.025405
628	0.025384
629	0.025359
630	0.025343
631	0.025299
632	0.025235
633	0.02515
634	0.025037
635	0.024884
636	0.024709
637	0.024491
638	0.024247
639	0.023972
640	0.023682
641	0.023385
642	0.02308
643	0.02278
644	0.022493
645	0.022221
646	0.021966
647	0.02174
648	0.02154
649	0.021367
650	0.02122
651	0.021106
652	0.021005
653	0.020912
654	0.020821
655	0.020726
656	0.020629
657	0.020527
658	0.020421
659	0.020313
660	0.020215
661	0.020116
662	0.020038
663	0.019982
664	0.019948
665	0.019939
666	0.019958
667	0.020001
668	0.020068
669	0.020146
670	0.020241
671	0.020336
672	0.020439
673	0.020556
674	0.020681
675	0.020812
676	0.020968
677	0.021129
678	0.021296
679	0.021464
680	0.021627
681	0.02178
682	0.021922
683	0.022069
684	0.022232
685	0.022434
686	0.022702
687	0.023095
688	0.02367
689	0.024473
690	0.025579
691	0.02703
692	0.028866
693	0.031125
694	0.033819
695	0.036962
696	0.040528
697	0.044519
698	0.048894
699	0.053607
700	0.058648
701	0.063976
702	0.069467
703	0.075142
704	0.080941
705	0.086823
706	0.092798
707	0.098855
708	0.105
709	0.11122
710	0.11754
711	0.12393
712	0.13042
713	0.13701
714	0.14372
715	0.15052
716	0.15746
717	0.16446
718	0.17152
719	0.17869
720	0.18589
721	0.19315
722	0.20044
723	0.20771
724	0.21495
725	0.22221
726	0.22934
727	0.23643
728	0.24337
729	0.25021
730	0.25691
731	0.2634
732	0.26979
733	0.27598
734	0.28189
735	0.28758
736	0.29301
737	0.29822
738	0.30317
739	0.3079
740	0.31235
741	0.31652
742	0.32045
743	0.32411
744	0.32754
745	0.33073
746	0.3337
747	0.33641
748	0.3389
749	0.34119
750	0.34325
751	0.34527
752	0.34723
753	0.34911
754	0.35092
755	0.35264
756	0.35431
757	0.3559
758	0.35741
759	0.35885
760	0.36021
761	0.36144
762	0.36261
763	0.36369
764	0.3647
765	0.36563
766	0.36647
767	0.36723
768	0.36793
769	0.36857
770	0.36913
771	0.36963
772	0.37008
773	0.37047
774	0.37081
775	0.37109
776	0.37141
777	0.37169
778	0.37192
779	0.3721
780	0.37225
781	0.37232
782	0.37239
783	0.37246
784	0.37252
785	0.3726
786	0.37267
787	0.37273
788	0.37279
789	0.37284
790	0.37291
791	0.37301
792	0.37311
793	0.37321
794	0.37331
795	0.37341
796	0.37345
797	0.37348
798	0.37352
799	0.37356
800	0.3736
801	0.37371
802	0.37381
803	0.37391
804	0.37402
805	0.37413
806	0.37419
807	0.37426
808	0.37433
809	0.37439
810	0.37446
811	0.3745
812	0.37454
813	0.37458
814	0.37462
815	0.37466
816	0.37474
817	0.37481
818	0.37488
819	0.37496
820	0.37504
821	0.37513
822	0.37523
823	0.37534
824	0.37545
825	0.37553
826	0.37556
827	0.37561
828	0.37566
829	0.37567
830	0.37571
831	0.3757
832	0.37566
833	0.37562
834	0.37563
835	0.37564
836	0.37562
837	0.37563
838	0.37564
839	0.37565
840	0.37566
841	0.37573
842	0.37581
843	0.37588
844	0.37597
845	0.37605
846	0.37615
847	0.37626
848	0.37636
849	0.37645
850	0.37656
851	0.37658
852	0.37659
853	0.37661
854	0.37663
855	0.37665
856	0.37665
857	0.37667
858	0.37669
859	0.37669
860	0.3767
861	0.37674
862	0.37676
863	0.37679
864	0.37682
865	0.37684
866	0.37697
867	0.37711
868	0.37725
869	0.3774
870	0.37753
871	0.37754
872	0.37757
873	0.3776
874	0.37761
875	0.37764
876	0.37767
877	0.37771
878	0.37775
879	0.37779
880	0.37781
881	0.37785
882	0.3779
883	0.37794
884	0.37798
885	0.37803
886	0.37808
887	0.37812
888	0.37815
889	0.37819
890	0.37824
891	0.37828
892	0.37832
893	0.37839
894	0.37845
895	0.3785
896	0.37852
897	0.37857
898	0.37861
899	0.37864
900	0.37868
901	0.37871
902	0.37873
903	0.37876
904	0.3788
905	0.37885
906	0.37884
907	0.37883
908	0.37882
909	0.37884
910	0.37885
911	0.37887
912	0.37887
913	0.37888
914	0.37891
915	0.37895
916	0.37898
917	0.37896
918	0.37897
919	0.37902
920	0.37907
921	0.37905
922	0.37897
923	0.37893
924	0.37893
925	0.37891
926	0.37886
927	0.37883
928	0.37871
929	0.37848
930	0.37834
931	0.37828
932	0.37819
933	0.3781
934	0.37804
935	0.37791
936	0.37762
937	0.37738
938	0.37724
939	0.37713
940	0.37686
941	0.37641
942	0.37617
943	0.37605
944	0.37584
945	0.37555
946	0.37523
947	0.37497
948	0.37474
949	0.3742
950	0.37324
951	0.37266
952	0.37228
953	0.37175
954	0.37115
955	0.37062
956	0.37015
957	0.36971
958	0.36935
959	0.36907
960	0.36873
961	0.36827
962	0.36809
963	0.36809
964	0.36806
965	0.36801
966	0.36794
967	0.36791
968	0.36791
969	0.36791
970	0.36791
971	0.36793
972	0.36795
973	0.36796
974	0.36796
975	0.36801
976	0.36805
977	0.3681
978	0.36816
979	0.36825
980	0.36836
981	0.36845
982	0.36855
983	0.36866
984	0.36879
985	0.36891
986	0.36911
987	0.3693
988	0.36951
989	0.3697
990	0.36992
991	0.37027
992	0.37061
993	0.37092
994	0.37122
995	0.37157
996	0.37179
997	0.37201
998	0.37221
999	0.37242
1000	0.37263
1001	0.37285
1002	0.3731
1003	0.37329
1004	0.3735
1005	0.37372
1006	0.37398
1007	0.37424
1008	0.3745
1009	0.37477
1010	0.37504
1011	0.3753
1012	0.37557
1013	0.37583
1014	0.37607
1015	0.37631
1016	0.37653
1017	0.37673
1018	0.37696
1019	0.37723
1020	0.37749
1021	0.37774
1022	0.37797
1023	0.3782
1024	0.37844
1025	0.37866
1026	0.379
1027	0.37934
1028	0.37971
1029	0.38009
1030	0.38043
1031	0.38067
1032	0.38087
1033	0.38112
1034	0.38141
1035	0.38171
1036	0.38189
1037	0.38204
1038	0.38222
1039	0.38239
1040	0.38253
1041	0.38268
1042	0.38283
1043	0.38296
1044	0.38307
1045	0.38316
1046	0.38327
1047	0.38343
1048	0.38357
1049	0.38369
1050	0.38379
1051	0.3839
1052	0.38405
1053	0.38419
1054	0.38433
1055	0.38441
1056	0.38451
1057	0.38461
1058	0.38471
1059	0.38481
1060	0.38494
1061	0.38512
1062	0.38525
1063	0.38538
1064	0.38551
1065	0.38563
1066	0.38568
1067	0.38573
1068	0.38578
1069	0.38582
1070	0.38585
1071	0.38591
1072	0.38599
1073	0.38606
1074	0.38612
1075	0.38614
1076	0.38614
1077	0.38615
1078	0.38619
1079	0.38624
1080	0.38627
1081	0.38627
1082	0.38625
1083	0.38621
1084	0.38617
1085	0.38616
1086	0.38619
1087	0.38621
1088	0.38621
1089	0.38618
1090	0.38615
1091	0.38613
1092	0.38612
1093	0.38614
1094	0.38613
1095	0.38611
1096	0.38597
1097	0.38583
1098	0.38569
1099	0.38563
1100	0.3856
1101	0.38552
1102	0.3854
1103	0.38529
1104	0.38521
1105	0.38516
1106	0.38512
1107	0.38501
1108	0.38493
1109	0.38487
1110	0.38484
1111	0.38479
1112	0.38466
1113	0.38456
1114	0.38459
1115	0.38465
1116	0.38465
1117	0.38454
1118	0.38438
1119	0.38428
1120	0.38417
1121	0.38403
1122	0.3838
1123	0.38357
1124	0.38344
1125	0.38331
1126	0.38305
1127	0.38258
1128	0.38209
1129	0.38174
1130	0.38136
1131	0.38085
1132	0.38003
1133	0.37911
1134	0.37826
1135	0.37751
1136	0.37681
1137	0.37608
1138	0.37517
1139	0.37391
1140	0.37228
1141	0.37071
1142	0.36956
1143	0.36858
1144	0.36735
1145	0.36561
1146	0.36389
1147	0.36265
1148	0.36181
1149	0.36107
1150	0.36021
1151	0.35924
1152	0.3582
1153	0.35722
1154	0.35639
1155	0.35583
1156	0.35547
1157	0.35522
1158	0.35493
1159	0.35465
1160	0.35436
1161	0.35408
1162	0.35384
1163	0.35377
1164	0.35375
1165	0.35378
1166	0.35371
1167	0.35364
1168	0.35362
1169	0.35361
1170	0.35361
1171	0.35347
1172	0.35321
1173	0.35298
1174	0.35297
1175	0.35309
1176	0.35325
1177	0.35328
1178	0.35324
1179	0.35321
1180	0.35319
1181	0.35319
1182	0.35316
1183	0.35311
1184	0.35304
1185	0.35296
1186	0.35294
1187	0.35293
1188	0.35293
1189	0.35289
1190	0.3529
1191	0.35283
1192	0.3528
1193	0.35272
1194	0.35269
1195	0.35262
1196	0.35261
1197	0.35263
1198	0.35269
1199	0.35286
1200	0.35312
1201	0.35336
1202	0.35336
1203	0.35327
1204	0.35324
1205	0.35331
1206	0.35355
1207	0.35376
1208	0.35388
1209	0.35392
1210	0.35401
1211	0.35412
1212	0.35426
1213	0.35434
1214	0.35428
1215	0.35421
1216	0.35426
1217	0.3544
1218	0.35459
1219	0.35476
1220	0.35474
1221	0.35472
1222	0.3547
1223	0.35473
1224	0.35483
1225	0.35491
1226	0.35488
1227	0.35484
1228	0.35479
1229	0.35483
1230	0.3549
1231	0.35493
1232	0.35488
1233	0.35485
1234	0.35485
1235	0.35487
1236	0.35487
1237	0.35484
1238	0.35476
1239	0.35461
1240	0.35454
1241	0.35447
1242	0.35445
1243	0.3545
1244	0.35444
1245	0.35445
1246	0.35439
1247	0.35439
1248	0.35434
1249	0.3543
1250	0.35428
1251	0.3543
1252	0.35425
1253	0.35426
1254	0.35416
1255	0.35402
1256	0.35387
1257	0.35372
1258	0.35362
1259	0.35351
1260	0.3535
1261	0.3535
1262	0.35347
1263	0.35335
1264	0.35323
1265	0.35308
1266	0.35295
1267	0.35283
1268	0.35269
1269	0.35259
1270	0.3524
1271	0.35222
1272	0.35201
1273	0.35175
1274	0.35148
1275	0.35124
1276	0.35105
1277	0.35089
1278	0.35074
1279	0.35053
1280	0.35028
1281	0.35002
1282	0.34975
1283	0.34944
1284	0.34919
1285	0.34894
1286	0.34868
1287	0.3485
1288	0.34826
1289	0.34799
1290	0.34772
1291	0.34738
1292	0.34705
1293	0.34672
1294	0.34634
1295	0.34596
1296	0.34557
1297	0.34518
1298	0.34482
1299	0.34452
1300	0.34447
1301	0.34372
1302	0.3435
1303	0.34321
1304	0.34278
1305	0.34248
1306	0.34169
1307	0.34127
1308	0.34065
1309	0.34008
1310	0.33959
1311	0.33909
1312	0.33842
1313	0.33755
1314	0.33685
1315	0.33601
1316	0.33531
1317	0.33453
1318	0.33363
1319	0.33275
1320	0.33148
1321	0.33062
1322	0.32957
1323	0.32857
1324	0.32774
1325	0.3273
1326	0.32636
1327	0.32491
1328	0.32348
1329	0.32214
1330	0.32137
1331	0.3206
1332	0.31965
1333	0.31849
1334	0.31682
1335	0.31519
1336	0.31378
1337	0.31233
1338	0.31104
1339	0.31005
1340	0.30929
1341	0.30823
1342	0.30688
1343	0.30578
1344	0.30428
1345	0.30248
1346	0.30061
1347	0.29896
1348	0.29743
1349	0.29636
1350	0.29486
1351	0.29376
1352	0.29234
1353	0.29112
1354	0.28982
1355	0.28877
1356	0.28738
1357	0.28633
1358	0.2851
1359	0.28476
1360	0.28462
1361	0.28397
1362	0.28275
1363	0.28126
1364	0.28014
1365	0.27896
1366	0.27731
1367	0.27628
1368	0.27459
1369	0.27269
1370	0.27059
1371	0.26785
1372	0.26491
1373	0.2624
1374	0.25926
1375	0.25567
1376	0.25274
1377	0.24933
1378	0.24606
1379	0.24256
1380	0.24003
1381	0.23587
1382	0.23152
1383	0.22653
1384	0.22237
1385	0.21679
1386	0.21132
1387	0.20602
1388	0.20031
1389	0.19599
1390	0.19041
1391	0.18546
1392	0.18048
1393	0.17584
1394	0.17069
1395	0.16704
1396	0.16276
1397	0.15808
1398	0.15398
1399	0.15004
1400	0.14634
1401	0.14282
1402	0.13916
1403	0.13607
1404	0.13327
1405	0.13098
1406	0.12833
1407	0.12591
1408	0.12362
1409	0.12126
1410	0.11913
1411	0.1173
1412	0.11551
1413	0.11392
1414	0.11239
1415	0.11091
1416	0.10958
1417	0.10836
1418	0.10714
1419	0.1061
1420	0.10511
1421	0.10411
1422	0.10315
1423	0.10227
1424	0.10144
1425	0.10049
1426	0.099756
1427	0.0991
1428	0.098511
1429	0.097947
1430	0.09736
1431	0.096891
1432	0.096365
1433	0.096016
1434	0.095545
1435	0.095162
1436	0.094829
1437	0.09449
1438	0.094178
1439	0.093936
1440	0.093702
1441	0.093473
1442	0.093305
1443	0.093198
1444	0.093087
1445	0.093025
1446	0.092941
1447	0.092876
1448	0.092862
1449	0.092868
1450	0.092884
1451	0.092921
1452	0.092939
1453	0.092972
1454	0.093035
1455	0.093125
1456	0.09325
1457	0.093387
1458	0.093608
1459	0.093771
1460	0.093915
1461	0.094254
1462	0.094569
1463	0.094911
1464	0.09539
1465	0.095839
1466	0.096272
1467	0.09691
1468	0.09744
1469	0.097994
1470	0.098694
1471	0.099312
1472	0.099927
1473	0.10079
1474	0.10143
1475	0.10238
1476	0.1031
1477	0.10384
1478	0.10466
1479	0.10541
1480	0.10635
1481	0.10701
1482	0.10779
1483	0.10848
1484	0.10935
1485	0.11007
1486	0.11081
1487	0.11178
1488	0.11261
1489	0.11371
1490	0.11449
1491	0.11555
1492	0.11643
1493	0.11743
1494	0.11831
1495	0.11944
1496	0.12041
1497	0.12148
1498	0.12251
1499	0.12342
1500	0.12454
1501	0.12534
1502	0.12644
1503	0.12747
1504	0.12861
1505	0.12973
1506	0.13061
1507	0.13173
1508	0.13254
1509	0.13367
1510	0.13483
1511	0.13585
1512	0.13703
1513	0.13789
1514	0.13905
1515	0.14025
1516	0.14118
1517	0.14238
1518	0.14351
1519	0.14442
1520	0.14549
1521	0.14669
1522	0.1476
1523	0.1488
1524	0.15001
1525	0.15094
1526	0.15203
1527	0.15308
1528	0.15397
1529	0.1549
1530	0.15587
1531	0.15704
1532	0.15788
1533	0.15894
1534	0.16
1535	0.16103
1536	0.16187
1537	0.16287
1538	0.16374
1539	0.16485
1540	0.16575
1541	0.16657
1542	0.1676
1543	0.16858
1544	0.16966
1545	0.17045
1546	0.17123
1547	0.17226
1548	0.17317
1549	0.17407
1550	0.17493
1551	0.17569
1552	0.17641
1553	0.17735
1554	0.1781
1555	0.179
1556	0.17993
1557	0.18074
1558	0.1813
1559	0.18203
1560	0.18273
1561	0.18342
1562	0.18412
1563	0.18488
1564	0.18549
1565	0.18629
1566	0.18691
1567	0.18772
1568	0.18833
1569	0.18902
1570	0.18972
1571	0.19038
1572	0.19107
1573	0.1918
1574	0.19253
1575	0.19304
1576	0.19384
1577	0.19433
1578	0.19494
1579	0.19559
1580	0.19613
1581	0.19684
1582	0.1975
1583	0.19823
1584	0.19875
1585	0.19944
1586	0.20009
1587	0.20066
1588	0.2011
1589	0.20179
1590	0.2023
1591	0.20303
1592	0.20373
1593	0.20462
1594	0.2054
1595	0.20613
1596	0.20654
1597	0.20721
1598	0.20772
1599	0.20842
1600	0.20905
1601	0.20961
1602	0.21007
1603	0.21085
1604	0.21132
1605	0.21198
1606	0.2125
1607	0.21305
1608	0.21346
1609	0.21404
1610	0.21442
1611	0.21494
1612	0.21541
1613	0.216
1614	0.21644
1615	0.21692
1616	0.21729
1617	0.21768
1618	0.21801
1619	0.21858
1620	0.21885
1621	0.21929
1622	0.21975
1623	0.22022
1624	0.22074
1625	0.22112
1626	0.22135
1627	0.22186
1628	0.22206
1629	0.22249
1630	0.22279
1631	0.22312
1632	0.22321
1633	0.22367
1634	0.22406
1635	0.22454
1636	0.22462
1637	0.22504
1638	0.22521
1639	0.22553
1640	0.22552
1641	0.22599
1642	0.22617
1643	0.22655
1644	0.22669
1645	0.22696
1646	0.22712
1647	0.22738
1648	0.22737
1649	0.22777
1650	0.22772
1651	0.22773
1652	0.2276
1653	0.22786
1654	0.22743
1655	0.22749
1656	0.22728
1657	0.22736
1658	0.22689
1659	0.22665
1660	0.22642
1661	0.22619
1662	0.22579
1663	0.22561
1664	0.22521
1665	0.22503
1666	0.22457
1667	0.2243
1668	0.22383
1669	0.22354
1670	0.22357
1671	0.2247
1672	0.22417
1673	0.22399
1674	0.22363
1675	0.22329
1676	0.22272
1677	0.2225
1678	0.22204
1679	0.22165
1680	0.22107
1681	0.22078
1682	0.22014
1683	0.21965
1684	0.21925
1685	0.21879
1686	0.2182
1687	0.21772
1688	0.21712
1689	0.21671
1690	0.21611
1691	0.2158
1692	0.21541
1693	0.21505
1694	0.2144
1695	0.21395
1696	0.21347
1697	0.21303
1698	0.21249
1699	0.2119
1700	0.21135
1701	0.21083
1702	0.21024
1703	0.20986
1704	0.20941
1705	0.20903
1706	0.20848
1707	0.20811
1708	0.20746
1709	0.20715
1710	0.20666
1711	0.20616
1712	0.20567
1713	0.20529
1714	0.20482
1715	0.20452
1716	0.20405
1717	0.20369
1718	0.20311
1719	0.20269
1720	0.20213
1721	0.2018
1722	0.20141
1723	0.20109
1724	0.20077
1725	0.20041
1726	0.19999
1727	0.19988
1728	0.19965
1729	0.19943
1730	0.1992
1731	0.1992
1732	0.19908
1733	0.19902
1734	0.19882
1735	0.19874
1736	0.19879
1737	0.19858
1738	0.19834
1739	0.19821
1740	0.19792
1741	0.19775
1742	0.19752
1743	0.19735
1744	0.19695
1745	0.19652
1746	0.19611
1747	0.19584
1748	0.19539
1749	0.19495
1750	0.19454
1751	0.19402
1752	0.19342
1753	0.193
1754	0.19262
1755	0.19218
1756	0.19164
1757	0.19116
1758	0.19079
1759	0.19045
1760	0.19002
1761	0.1896
1762	0.18936
1763	0.18904
1764	0.18858
1765	0.18826
1766	0.18803
1767	0.18787
1768	0.18759
1769	0.18749
1770	0.18736
1771	0.18747
1772	0.18764
1773	0.18741
1774	0.18741
1775	0.18731
1776	0.18724
1777	0.1874
1778	0.18743
1779	0.18732
1780	0.1873
1781	0.18721
1782	0.18718
1783	0.18703
1784	0.18694
1785	0.18665
1786	0.1865
1787	0.1863
1788	0.18635
1789	0.18633
1790	0.18619
1791	0.18627
1792	0.18619
1793	0.18622
1794	0.18629
1795	0.18638
1796	0.18633
1797	0.18651
1798	0.18678
1799	0.18689
1800	0.18689
1801	0.18719
1802	0.18731
1803	0.18744
1804	0.18755
1805	0.18773
1806	0.18777
1807	0.18789
1808	0.18776
1809	0.18778
1810	0.18789
1811	0.18779
1812	0.18773
1813	0.18777
1814	0.18783
1815	0.18794
1816	0.18778
1817	0.18784
1818	0.18785
1819	0.18785
1820	0.18795
1821	0.18797
1822	0.18792
1823	0.18801
1824	0.18786
1825	0.18809
1826	0.18804
1827	0.18783
1828	0.18754
1829	0.18747
1830	0.18728
1831	0.18708
1832	0.18657
1833	0.18632
1834	0.18603
1835	0.18558
1836	0.18533
1837	0.18498
1838	0.18447
1839	0.18404
1840	0.18352
1841	0.18284
1842	0.18226
1843	0.18148
1844	0.18082
1845	0.18003
1846	0.17917
1847	0.17836
1848	0.1771
1849	0.17587
1850	0.17456
1851	0.17351
1852	0.17161
1853	0.17018
1854	0.16867
1855	0.16715
1856	0.16549
1857	0.16362
1858	0.16154
1859	0.15969
1860	0.15696
1861	0.15466
1862	0.15074
1863	0.14774
1864	0.14466
1865	0.14181
1866	0.13845
1867	0.13544
1868	0.13197
1869	0.12917
1870	0.1243
1871	0.12056
1872	0.11684
1873	0.11285
1874	0.10906
1875	0.10484
1876	0.10117
1877	0.09551
1878	0.091409
1879	0.087638
1880	0.083864
1881	0.079887
1882	0.076537
1883	0.071363
1884	0.067872
1885	0.064703
1886	0.061713
1887	0.058669
1888	0.054968
1889	0.052317
1890	0.050039
1891	0.047966
1892	0.045946
1893	0.043498
1894	0.041879
1895	0.040564
1896	0.039381
1897	0.03845
1898	0.036927
1899	0.036301
1900	0.035947
1901	0.035209
1902	0.034285
1903	0.033714
1904	0.033258
1905	0.032863
1906	0.032219
1907	0.031835
1908	0.031464
1909	0.031173
1910	0.030763
1911	0.030412
1912	0.030092
1913	0.029806
1914	0.029454
1915	0.029232
1916	0.029009
1917	0.028794
1918	0.028525
1919	0.028327
1920	0.028126
1921	0.027771
1922	0.027494
1923	0.027256
1924	0.027027
1925	0.026848
1926	0.026687
1927	0.026563
1928	0.026443
1929	0.026337
1930	0.02624
1931	0.026177
1932	0.026098
1933	0.026035
1934	0.026002
1935	0.025957
1936	0.025957
1937	0.025986
1938	0.025984
1939	0.026
1940	0.02605
1941	0.026093
1942	0.026133
1943	0.026225
1944	0.026292
1945	0.026361
1946	0.026482
1947	0.026592
1948	0.026671
1949	0.026837
1950	0.026935
1951	0.027149
1952	0.027273
1953	0.027422
1954	0.027633
1955	0.027808
1956	0.027954
1957	0.028207
1958	0.028381
1959	0.028623
1960	0.02883
1961	0.028984
1962	0.029283
1963	0.02945
1964	0.029743
1965	0.02995
1966	0.030169
1967	0.030466
1968	0.030705
1969	0.031017
1970	0.031231
1971	0.031626
1972	0.031834
1973	0.032037
1974	0.032445
1975	0.032698
1976	0.033076
1977	0.033354
1978	0.033791
1979	0.034078
1980	0.034498
1981	0.034804
1982	0.035083
1983	0.035562
1984	0.03586
1985	0.036319
1986	0.036628
1987	0.037063
1988	0.037362
1989	0.037825
1990	0.03817
1991	0.038605
1992	0.038943
1993	0.039402
1994	0.039752
1995	0.040225
1996	0.040551
1997	0.041048
1998	0.041372
1999	0.041894
2000	0.042237
2001	0.042557
2002	0.043039
2003	0.043565
2004	0.043869
2005	0.044375
2006	0.044725
2007	0.045204
2008	0.045538
2009	0.046034
2010	0.046337
2011	0.046839
2012	0.04718
2013	0.047709
2014	0.04804
2015	0.048541
2016	0.04886
2017	0.049336
2018	0.049612
2019	0.050049
2020	0.050361
2021	0.050808
2022	0.05125
2023	0.051493
2024	0.051941
2025	0.052219
2026	0.052636
2027	0.052853
2028	0.053261
2029	0.053672
2030	0.053916
2031	0.054233
2032	0.054497
2033	0.054881
2034	0.055095
2035	0.055478
2036	0.055879
2037	0.056072
2038	0.056488
2039	0.056675
2040	0.05705
2041	0.057409
2042	0.057585
2043	0.057937
2044	0.058113
2045	0.058443
2046	0.058761
2047	0.058936
2048	0.059266
2049	0.059432
2050	0.059738
2051	0.06004
2052	0.0602
2053	0.060493
2054	0.060832
2055	0.06099
2056	0.061347
2057	0.06154
2058	0.06192
2059	0.062281
2060	0.062528
2061	0.062902
2062	0.063236
2063	0.063494
2064	0.06383
2065	0.06425
2066	0.06444
2067	0.064809
2068	0.065193
2069	0.065433
2070	0.065796
2071	0.066182
2072	0.06636
2073	0.066712
2074	0.067058
2075	0.067312
2076	0.06765
2077	0.068034
2078	0.068258
2079	0.068605
2080	0.068919
2081	0.069129
2082	0.069541
2083	0.069885
2084	0.070085
2085	0.070424
2086	0.070798
2087	0.07114
2088	0.071372
2089	0.071722
2090	0.072061
2091	0.072295
2092	0.072578
2093	0.072975
2094	0.073277
2095	0.073489
2096	0.073747
2097	0.074077
2098	0.074304
2099	0.074593
2100	0.074886
2101	0.075203
2102	0.075403
2103	0.075754
2104	0.076053
2105	0.076388
2106	0.076597
2107	0.076926
2108	0.077233
2109	0.077545
2110	0.077772
2111	0.07805
2112	0.0783
2113	0.078613
2114	0.078772
2115	0.079009
2116	0.079314
2117	0.079618
2118	0.079822
2119	0.080113
2120	0.080426
2121	0.08077
2122	0.081015
2123	0.081204
2124	0.081483
2125	0.081731
2126	0.082002
2127	0.08219
2128	0.082418
2129	0.082679
2130	0.082944
2131	0.083208
2132	0.083354
2133	0.083619
2134	0.083798
2135	0.084003
2136	0.084228
2137	0.08433
2138	0.084486
2139	0.084629
2140	0.084782
2141	0.084996
2142	0.085168
2143	0.085283
2144	0.085441
2145	0.085655
2146	0.085848
2147	0.086011
2148	0.086109
2149	0.08623
2150	0.08645
2151	0.086638
2152	0.086778
2153	0.086954
2154	0.087054
2155	0.087205
2156	0.087439
2157	0.087524
2158	0.087682
2159	0.087821
2160	0.087981
2161	0.088041
2162	0.088219
2163	0.08836
2164	0.088535
2165	0.088655
2166	0.088817
2167	0.088997
2168	0.089152
2169	0.089252
2170	0.089412
2171	0.089582
2172	0.089732
2173	0.089921
2174	0.090131
2175	0.090282
2176	0.09047
2177	0.090657
2178	0.090863
2179	0.091118
2180	0.091349
2181	0.091498
2182	0.091696
2183	0.091869
2184	0.092044
2185	0.092259
2186	0.092454
2187	0.092645
2188	0.092901
2189	0.093078
2190	0.093245
2191	0.093469
2192	0.093634
2193	0.093807
2194	0.093873
2195	0.093971
2196	0.094176
2197	0.094382
2198	0.094543
2199	0.094647
2200	0.094833
2201	0.094972
2202	0.095093
2203	0.095213
2204	0.095283
2205	0.095408
2206	0.095484
2207	0.09556
2208	0.095709
2209	0.095791
2210	0.095919
2211	0.096057
2212	0.096146
2213	0.096213
2214	0.096241
2215	0.096308
2216	0.096313
2217	0.096361
2218	0.096342
2219	0.096372
2220	0.096449
2221	0.096459
2222	0.096471
2223	0.096386
2224	0.096346
